va	mangled	size	code	class	name
004B2D80	?CopyClippedBitmap@gfxPipeline@@SA_NHHPAVgfxBitmap@@HHHHHHHH_N@Z	176	1	gfxPipeline	CopyClippedBitmap
004B2E30	?gfxFVFSize@@YAII@Z	80	1		gfxFVFSize
004B2E80	?gfxFVFOffset@@YAIII@Z	96	1		gfxFVFOffset
004B2EE0	?ForceSetViewport@gfxPipeline@@CAXPAVgfxViewport@@@Z	320	1	gfxPipeline	ForceSetViewport
004B3020	?gfxSetTexReduceSize@@YAHH@Z	32	1		gfxSetTexReduceSize
004B3040	?gfxDefaultPrepareImage@@YAPAVgfxImage@@PAV1@PBD_N@Z	96	1		gfxDefaultPrepareImage
004B30A0	?gfxAnnotateImage@@YAXPAVgfxImage@@PBD@Z	80	1		gfxAnnotateImage
004B30F0	?gfxGetTexture@@YAPAVgfxTexture@@PBD_N@Z	224	1		gfxGetTexture
004B31D0	?gfxFreeTexture@@YAXPAVgfxTexture@@@Z	64	1		gfxFreeTexture
004B3210	?gfxGetBitmap@@YAPAVgfxBitmap@@PBD_N1@Z	192	1		gfxGetBitmap
004B32D0	?gfxFreeBitmap@@YAXPAVgfxBitmap@@@Z	64	1		gfxFreeBitmap
004B3310	?ForceCPV@gfxPacket@@SAXI@Z	16	1	gfxPacket	ForceCPV
004B3320	?BeginRef@gfxPacket@@SAXXZ	16	1	gfxPacket	BeginRef
004B3330	?BeginProp@gfxPacket@@SAXXZ	16	1	gfxPacket	BeginProp
004B3340	?Draw@gfxPacket@@QBEXI@Z	352	1	gfxPacket	Draw
004B34A0	j_nullsub_242	16	1		j_nullsub_242
004B34B0	nullsub_242	16	1		nullsub_242
004B34C0	j_nullsub_243	16	1		j_nullsub_243
004B34D0	nullsub_243	16	1		nullsub_243
004B34E0	?Draw@gfxPacket@@QBEXPBVMatrix44@@I@Z	960	1	gfxPacket	Draw
004B38A0	??0gfxPacket@@QAE@IIIPBEIPBGIPAVgfxReskin@@IE00_N@Z	832	1	gfxPacket	gfxPacket
004B3BE0	?GetSkinnedVert@gfxPacket@@QBEXPBVMatrix34@@AAVVector3@@H@Z	48	1	gfxPacket	GetSkinnedVert
004B3C10	?GetPosition@gfxPacket@@QBEXAAVVector3@@H@Z	96	1	gfxPacket	GetPosition
004B3C70	?SetPosition@gfxPacket@@QBEXABVVector3@@H@Z	128	1	gfxPacket	SetPosition
004B3CF0	?GetNormal@gfxPacket@@QBEXAAVVector3@@H@Z	160	1	gfxPacket	GetNormal
004B3D90	?SetNormal@gfxPacket@@QBEXABVVector3@@H@Z	144	1	gfxPacket	SetNormal
004B3E20	?GetTexCoord@gfxPacket@@QBEXAAVVector2@@H@Z	160	1	gfxPacket	GetTexCoord
004B3EC0	?GetTri@gfxPacket@@QBEXQAHH@Z	64	1	gfxPacket	GetTri
004B3F00	?SetPacking@gfxPacket@@SAXMEEEME@Z	64	1	gfxPacket	SetPacking
004B3F40	?SetDefaultPacking@gfxPacket@@SAXXZ	32	1	gfxPacket	SetDefaultPacking
004B3F60	?AutoSetPacking@gfxPacket@@SAXIIPBE@Z	400	1	gfxPacket	AutoSetPacking
004B40F0	?Clone@gfxPacket@@QBEPAV1@XZ	128	1	gfxPacket	Clone
004B4170	??0gfxPacket@@QAE@PBV0@@Z	240	1	gfxPacket	gfxPacket
004B4260	?CopyFrom@gfxPacket@@QAEXPBV1@@Z	384	1	gfxPacket	CopyFrom
004B43E0	?AllocateVertexBuffer@gfxPacket@@IAEXXZ	400	1	gfxPacket	AllocateVertexBuffer
004B4570	?ReserveVertexBuffer@gfxPacket@@SAXII@Z	96	1	gfxPacket	ReserveVertexBuffer
004B45D0	?Persist@gfxPacket@@KAPAEPAUIDirect3DVertexBuffer7@@IPAXI@Z	112	1	gfxPacket	Persist
004B4640	?FreeAllVertexBuffers@gfxPacket@@SAXXZ	80	1	gfxPacket	FreeAllVertexBuffers
004B4690	?RestoreAllVertexBuffers@gfxPacket@@SAXXZ	144	1	gfxPacket	RestoreAllVertexBuffers
004B4720	?DoLock@gfxPacket@@IAEXXZ	32	1	gfxPacket	DoLock
004B4740	?DoUnlock@gfxPacket@@IAEXXZ	32	1	gfxPacket	DoUnlock
004B4760	?OrthoMap@gfxPacket@@QAEXM@Z	256	1	gfxPacket	OrthoMap
004B4860	?MakeList@gfxPacket@@SAPAVgfxPacketList@@PAV1@@Z	16	1	gfxPacket	MakeList
004B4870	?DrawList@gfxPacket@@SAXPBVgfxPacketList@@@Z	112	1	gfxPacket	DrawList
004B48E0	?gfxGetTextureMovie@@YAPAVgfxTextureMovie@@AAPAVgfxTexture@@PBD_N@Z	528	1		gfxGetTextureMovie
004B4AF0	?UpdateAll@gfxTextureMovie@@SAXM@Z	48	1	gfxTextureMovie	UpdateAll
004B4B20	?KillAll@gfxTextureMovie@@SAXXZ	16	1	gfxTextureMovie	KillAll
004B4B30	?Update@gfxTextureMovie@@QAEXM@Z	112	1	gfxTextureMovie	Update
004B4BA0	??0gfxTextureMovie@@AAE@PBDH@Z	96	1	gfxTextureMovie	gfxTextureMovie
004B4C00	?AddClient@gfxTextureMovie@@QAEXPAPAVgfxTexture@@@Z	64	1	gfxTextureMovie	AddClient
004B4C40	?DoFlush@gfxRenderState@@QAEXPAVgfxRenderStateData@@@Z	1888	1	gfxRenderState	DoFlush
004B53A0	?BeginInternal@gfxPipeline@@SAXXZ	32	1	gfxPipeline	BeginInternal
004B53C0	?EndInternal@gfxPipeline@@SAXXZ	96	1	gfxPipeline	EndInternal
004B5420	j_nullsub_244	16	1		j_nullsub_244
004B5430	nullsub_244	16	1		nullsub_244
004B5440	?Render@gfxPipeline@@SAXW4gfxDrawMode@@IIPAX@Z	112	1	gfxPipeline	Render
004B54B0	?RenderIdx@gfxPipeline@@SAXW4gfxDrawMode@@IIPAXIPAG@Z	8064	1	gfxPipeline	RenderIdx
004B7430	nullsub_281	96	1		nullsub_281
004B7490	nullsub_21	9248	1		nullsub_21
004B98B0	?GetInfo@AgeDevice@@UAGJKPAXK@Z	32	1	AgeDevice	GetInfo
004B98D0	?GetClipPlane@AgeDevice@@UAGJKPAM@Z	32	1	AgeDevice	GetClipPlane
004B98F0	?SetClipPlane@AgeDevice@@UAGJKPAM@Z	32	1	AgeDevice	SetClipPlane
004B9910	?GetLightEnable@AgeDevice@@UAGJKPAH@Z	32	1	AgeDevice	GetLightEnable
004B9930	?LightEnable@AgeDevice@@UAGJKH@Z	32	1	AgeDevice	LightEnable
004B9950	?Load@AgeDevice@@UAGJPAUIDirectDrawSurface7@@PAUtagPOINT@@0PAUtagRECT@@K@Z	96	1	AgeDevice	Load
004B99B0	?CreateStateBlock@AgeDevice@@UAGJW4_D3DSTATEBLOCKTYPE@@PAK@Z	32	1	AgeDevice	CreateStateBlock
004B99D0	?DeleteStateBlock@AgeDevice@@UAGJK@Z	32	1	AgeDevice	DeleteStateBlock
004B99F0	?CaptureStateBlock@AgeDevice@@UAGJK@Z	32	1	AgeDevice	CaptureStateBlock
004B9A10	?ApplyStateBlock@AgeDevice@@UAGJK@Z	32	1	AgeDevice	ApplyStateBlock
004B9A30	?ValidateDevice@AgeDevice@@UAGJPAK@Z	32	1	AgeDevice	ValidateDevice
004B9A50	?SetTextureStageState@AgeDevice@@UAGJKW4_D3DTEXTURESTAGESTATETYPE@@K@Z	448	1	AgeDevice	SetTextureStageState
004B9C10	nullsub_22	128	1		nullsub_22
004B9C90	?GetTextureStageState@AgeDevice@@UAGJKW4_D3DTEXTURESTAGESTATETYPE@@PAK@Z	32	1	AgeDevice	GetTextureStageState
004B9CB0	?SetTexture@AgeDevice@@UAGJKPAUIDirectDrawSurface7@@@Z	160	1	AgeDevice	SetTexture
004B9D50	?GetTexture@AgeDevice@@UAGJKPAPAUIDirectDrawSurface7@@@Z	32	1	AgeDevice	GetTexture
004B9D70	?ComputeSphereVisibility@AgeDevice@@UAGJPAU_D3DVECTOR@@PAMKKPAK@Z	32	1	AgeDevice	ComputeSphereVisibility
004B9D90	?DrawIndexedPrimitiveVB@AgeDevice@@UAGJW4_D3DPRIMITIVETYPE@@PAUIDirect3DVertexBuffer7@@KKPAGKK@Z	32	1	AgeDevice	DrawIndexedPrimitiveVB
004B9DB0	?DrawPrimitiveVB@AgeDevice@@UAGJW4_D3DPRIMITIVETYPE@@PAUIDirect3DVertexBuffer7@@KKK@Z	32	1	AgeDevice	DrawPrimitiveVB
004B9DD0	?DrawIndexedPrimitiveStrided@AgeDevice@@UAGJW4_D3DPRIMITIVETYPE@@KPAU_D3DDRAWPRIMITIVESTRIDEDDATA@@KPAGKK@Z	32	1	AgeDevice	DrawIndexedPrimitiveStrided
004B9DF0	?DrawPrimitiveStrided@AgeDevice@@UAGJW4_D3DPRIMITIVETYPE@@KPAU_D3DDRAWPRIMITIVESTRIDEDDATA@@KK@Z	32	1	AgeDevice	DrawPrimitiveStrided
004B9E10	?GetClipStatus@AgeDevice@@UAGJPAU_D3DCLIPSTATUS@@@Z	32	1	AgeDevice	GetClipStatus
004B9E30	?SetClipStatus@AgeDevice@@UAGJPAU_D3DCLIPSTATUS@@@Z	32	1	AgeDevice	SetClipStatus
004B9E50	?DrawIndexedPrimitive@AgeDevice@@UAGJW4_D3DPRIMITIVETYPE@@KPAXKPAGKK@Z	416	1	AgeDevice	DrawIndexedPrimitive
004B9FF0	?DrawPrimitive@AgeDevice@@UAGJW4_D3DPRIMITIVETYPE@@KPAXKK@Z	256	1	AgeDevice	DrawPrimitive
004BA0F0	?PreLoad@AgeDevice@@UAGJPAUIDirectDrawSurface7@@@Z	32	1	AgeDevice	PreLoad
004BA110	?EndStateBlock@AgeDevice@@UAGJPAK@Z	32	1	AgeDevice	EndStateBlock
004BA130	?BeginStateBlock@AgeDevice@@UAGJXZ	32	1	AgeDevice	BeginStateBlock
004BA150	?GetRenderState@AgeDevice@@UAGJW4_D3DRENDERSTATETYPE@@PAK@Z	32	1	AgeDevice	GetRenderState
004BA170	?SetRenderState@AgeDevice@@UAGJW4_D3DRENDERSTATETYPE@@K@Z	32	1	AgeDevice	SetRenderState
004BA190	?GetLight@AgeDevice@@UAGJKPAU_D3DLIGHT7@@@Z	48	1	AgeDevice	GetLight
004BA1C0	?SetLight@AgeDevice@@UAGJKPAU_D3DLIGHT7@@@Z	48	1	AgeDevice	SetLight
004BA1F0	?GetMaterial@AgeDevice@@UAGJPAU_D3DMATERIAL7@@@Z	32	1	AgeDevice	GetMaterial
004BA210	?SetMaterial@AgeDevice@@UAGJPAU_D3DMATERIAL7@@@Z	32	1	AgeDevice	SetMaterial
004BA230	?GetViewport@AgeDevice@@UAGJPAU_D3DVIEWPORT7@@@Z	32	1	AgeDevice	GetViewport
004BA250	?MultiplyTransform@AgeDevice@@UAGJW4_D3DTRANSFORMSTATETYPE@@PAU_D3DMATRIX@@@Z	32	1	AgeDevice	MultiplyTransform
004BA270	?SetViewport@AgeDevice@@UAGJPAU_D3DVIEWPORT7@@@Z	16	1	AgeDevice	SetViewport
004BA280	?GetTransform@AgeDevice@@UAGJW4_D3DTRANSFORMSTATETYPE@@PAU_D3DMATRIX@@@Z	32	1	AgeDevice	GetTransform
004BA2A0	?SetTransform@AgeDevice@@UAGJW4_D3DTRANSFORMSTATETYPE@@PAU_D3DMATRIX@@@Z	16	1	AgeDevice	SetTransform
004BA2B0	?Clear@AgeDevice@@UAGJKPAU_D3DRECT@@KKMK@Z	192	1	AgeDevice	Clear
004BA370	?GetRenderTarget@AgeDevice@@UAGJPAPAUIDirectDrawSurface7@@@Z	32	1	AgeDevice	GetRenderTarget
004BA390	?SetRenderTarget@AgeDevice@@UAGJPAUIDirectDrawSurface7@@K@Z	448	1	AgeDevice	SetRenderTarget
004BA550	?GetDirect3D@AgeDevice@@UAGJPAPAUIDirect3D7@@@Z	32	1	AgeDevice	GetDirect3D
004BA570	?EndScene@AgeDevice@@UAGJXZ	32	1	AgeDevice	EndScene
004BA590	?BeginScene@AgeDevice@@UAGJXZ	112	1	AgeDevice	BeginScene
004BA600	?EnumTextureFormats@AgeDevice@@UAGJP6GJPAU_DDPIXELFORMAT@@PAX@Z1@Z	48	1	AgeDevice	EnumTextureFormats
004BA630	?GetCaps@AgeDevice@@UAGJPAU_D3DDeviceDesc7@@@Z	96	1	AgeDevice	GetCaps
004BA690	?Release@AgeDevice@@UAGKXZ	48	1	AgeDevice	Release
004BA6C0	?AddRef@AgeDevice@@UAGKXZ	16	1	AgeDevice	AddRef
004BA6D0	?QueryInterface@AgeDevice@@UAGJABU_GUID@@PAPAX@Z	32	1	AgeDevice	QueryInterface
004BA6F0	?Initialize@AgeDevice@@UAGJPAUIDirectDrawSurface7@@@Z	416	1	AgeDevice	Initialize
004BA890	_CreateAgeDevice	32	1		_CreateAgeDevice
004BA8B0	?Begin@ioInput@@SAX_N@Z	48	1	ioInput	Begin
004BA8E0	?End@ioInput@@SAXXZ	32	1	ioInput	End
004BA900	?Poll@ioInput@@SAXXZ	16	1	ioInput	Poll
004BA910	?Update@ioInput@@SAXXZ	32	1	ioInput	Update
004BA930	?Pop@ioEventQueue@@SA_NAAUioEvent@@@Z	80	1	ioEventQueue	Pop
004BA980	?Peek@ioEventQueue@@SA_NAAUioEvent@@AAH@Z	80	1	ioEventQueue	Peek
004BA9D0	?Queue@ioEventQueue@@SAXW4ioEventType@ioEvent@@HHH@Z	128	1	ioEventQueue	Queue
004BAA50	?Command@ioEventQueue@@SAXPAX@Z	32	1	ioEventQueue	Command
004BAA70	?Begin@ioKeyboard@@SAX_N@Z	240	1	ioKeyboard	Begin
004BAB60	?End@ioKeyboard@@SAXXZ	64	1	ioKeyboard	End
004BABA0	?Update@ioKeyboard@@SAXXZ	128	1	ioKeyboard	Update
004BAC20	?GetBufferedInput@ioKeyboard@@SAHPADH@Z	176	1	ioKeyboard	GetBufferedInput
004BACD0	??0winDispatchable@@QAE@I@Z	48	1	winDispatchable	winDispatchable
004BAD00	??1winDispatchable@@UAE@XZ	32	1	winDispatchable	~winDispatchable
004BAD20	?InputWindowProc@@YGJPAUHWND__@@IIJ@Z	495	1		InputWindowProc
004BAF0F	glb_4BAF0F	89	1		glb_4BAF0F
004BAF68	glb_4BAF68	85	1		glb_4BAF68
004BAFBD	glb_4BAFBD	70	1		glb_4BAFBD
004BB003	glb_4BB003	87	1		glb_4BB003
004BB05A	glb_4BB05A	214	1		glb_4BB05A
004BB130	KeyCodeToEventCode	48	1		KeyCodeToEventCode
004BB160	SetWindowFocus	32	1		SetWindowFocus
004BB180	ReleaseWindowFocus	32	1		ReleaseWindowFocus
004BB1A0	?diInit@@YAXXZ	80	1		diInit
004BB1F0	??_GwinDispatchable@@UAEPAXI@Z	48	1	winDispatchable	`scalar deleting destructor'
004BB220	?Begin@ioMouse@@SAX_N@Z	320	1	ioMouse	Begin
004BB360	?End@ioMouse@@SAXXZ	64	1	ioMouse	End
004BB3A0	?Update@ioMouse@@SAXXZ	320	1	ioMouse	Update
004BB4E0	?Begin@ioPad@@AAEXH@Z	64	1	ioPad	Begin
004BB520	?End@ioPad@@AAEXXZ	16	1	ioPad	End
004BB530	?Update@ioPad@@AAEXXZ	480	1	ioPad	Update
004BB710	?AddDeadZone@@YAMMM@Z	80	1		AddDeadZone
004BB760	?BeginAll@ioPad@@SAXXZ	32	1	ioPad	BeginAll
004BB780	?EndAll@ioPad@@SAXXZ	32	1	ioPad	EndAll
004BB7A0	?UpdateAll@ioPad@@SAXXZ	32	1	ioPad	UpdateAll
004BB7C0	??0ioPad@@QAE@XZ	32	1	ioPad	ioPad
004BB7E0	??1ioPad@@QAE@XZ	16	1	ioPad	~ioPad
004BB7F0	?EnumDeviceProc@ioJoystick@@CGHPBUDIDEVICEINSTANCEA@@PAX@Z	528	1	ioJoystick	EnumDeviceProc
004BBA00	?BeginAll@ioJoystick@@SAXXZ	80	1	ioJoystick	BeginAll
004BBA50	?PollAll@ioJoystick@@SAXXZ	48	1	ioJoystick	PollAll
004BBA80	?UpdateAll@ioJoystick@@SAXXZ	48	1	ioJoystick	UpdateAll
004BBAB0	?EndAll@ioJoystick@@SAXXZ	48	1	ioJoystick	EndAll
004BBAE0	?EnumObjectProc@ioJoystick@@CGHPBUDIDEVICEOBJECTINSTANCEA@@PAX@Z	16	1	ioJoystick	EnumObjectProc
004BBAF0	?Begin@ioJoystick@@AAEXXZ	352	1	ioJoystick	Begin
004BBC50	?Poll@ioJoystick@@AAEXXZ	16	1	ioJoystick	Poll
004BBC60	?Update@ioJoystick@@AAEXXZ	192	1	ioJoystick	Update
004BBD20	?End@ioJoystick@@AAEXXZ	48	1	ioJoystick	End
004BBD50	?DisableGlobalSeed@@YAXXZ	48	1		DisableGlobalSeed
004BBD80	?EnableGlobalSeed@@YAXXZ	48	1		EnableGlobalSeed
004BBDB0	?ResetRandomSeed@@YAXXZ	16	1		ResetRandomSeed
004BBDC0	?irand@@YAHH@Z	48	1		irand
004BBDF0	?irand@@YAHXZ	64	1		irand
004BBE30	?frand@@YAMXZ	32	1		frand
004BBE50	?frand@@YAMH@Z	32	1		frand
004BBE70	_rand	176	1		_rand
004BBF20	?Identity@Matrix34@@QAEXXZ	48	1	Matrix34	Identity
004BBF50	?Identity3x3@Matrix34@@QAEXXZ	48	1	Matrix34	Identity3x3
004BBF80	?Zero@Matrix34@@QAEXXZ	48	1	Matrix34	Zero
004BBFB0	?Set@Matrix34@@QAEXABV1@@Z	80	1	Matrix34	Set
004BC000	?Add@Matrix34@@QAEXABV1@@Z	128	1	Matrix34	Add
004BC080	?Add@Matrix34@@QAEXABV1@0@Z	128	1	Matrix34	Add
004BC100	?Add3x3@Matrix34@@QAEXABV1@@Z	96	1	Matrix34	Add3x3
004BC160	?Add3x3@Matrix34@@QAEXABV1@0@Z	96	1	Matrix34	Add3x3
004BC1C0	?Subtract@Matrix34@@QAEXABV1@@Z	128	1	Matrix34	Subtract
004BC240	?Subtract@Matrix34@@QAEXABV1@0@Z	128	1	Matrix34	Subtract
004BC2C0	?Subtract3x3@Matrix34@@QAEXABV1@@Z	96	1	Matrix34	Subtract3x3
004BC320	?Subtract3x3@Matrix34@@QAEXABV1@0@Z	96	1	Matrix34	Subtract3x3
004BC380	?AddScaled@Matrix34@@QAEXABV1@M@Z	128	1	Matrix34	AddScaled
004BC400	?Dot@Matrix34@@QAEXABV1@@Z	384	1	Matrix34	Dot
004BC580	?Dot@Matrix34@@QAEXABV1@0@Z	320	1	Matrix34	Dot
004BC6C0	?DotTranspose@Matrix34@@QAEXABV1@@Z	368	1	Matrix34	DotTranspose
004BC830	?DotTranspose@Matrix34@@QAEXABV1@0@Z	320	1	Matrix34	DotTranspose
004BC970	?Dot3x3@Matrix34@@QAEXABV1@@Z	288	1	Matrix34	Dot3x3
004BCA90	?Dot3x3@Matrix34@@QAEXABV1@0@Z	240	1	Matrix34	Dot3x3
004BCB80	?Dot3x3Transpose@Matrix34@@QAEXABV1@@Z	256	1	Matrix34	Dot3x3Transpose
004BCC80	?Dot3x3Transpose@Matrix34@@QAEXABV1@0@Z	240	1	Matrix34	Dot3x3Transpose
004BCD70	?Rotate@Matrix34@@QAEXABVVector3@@M@Z	48	1	Matrix34	Rotate
004BCDA0	?RotateX@Matrix34@@QAEXM@Z	48	1	Matrix34	RotateX
004BCDD0	?RotateY@Matrix34@@QAEXM@Z	48	1	Matrix34	RotateY
004BCE00	?RotateZ@Matrix34@@QAEXM@Z	48	1	Matrix34	RotateZ
004BCE30	?RotateUnitAxis@Matrix34@@QAEXABVVector3@@M@Z	48	1	Matrix34	RotateUnitAxis
004BCE60	?RotateFull@Matrix34@@QAEXABVVector3@@M@Z	64	1	Matrix34	RotateFull
004BCEA0	?RotateFullX@Matrix34@@QAEXM@Z	64	1	Matrix34	RotateFullX
004BCEE0	?RotateFullY@Matrix34@@QAEXM@Z	64	1	Matrix34	RotateFullY
004BCF20	?RotateFullZ@Matrix34@@QAEXM@Z	64	1	Matrix34	RotateFullZ
004BCF60	?RotateFullUnitAxis@Matrix34@@QAEXABVVector3@@M@Z	64	1	Matrix34	RotateFullUnitAxis
004BCFA0	?MakeRotate@Matrix34@@QAEXABVVector3@@M@Z	352	1	Matrix34	MakeRotate
004BD100	?MakeRotateX@Matrix34@@QAEXM@Z	64	1	Matrix34	MakeRotateX
004BD140	?MakeRotateY@Matrix34@@QAEXM@Z	64	1	Matrix34	MakeRotateY
004BD180	?MakeRotateZ@Matrix34@@QAEXM@Z	64	1	Matrix34	MakeRotateZ
004BD1C0	?MakeRotateUnitAxis@Matrix34@@QAEXABVVector3@@M@Z	208	1	Matrix34	MakeRotateUnitAxis
004BD290	?RotateTo@Matrix34@@QAEXABVVector3@@0@Z	240	1	Matrix34	RotateTo
004BD380	?RotateTo@Matrix34@@QAEXABVVector3@@0M@Z	256	1	Matrix34	RotateTo
004BD480	?GetEulers@Matrix34@@QBE?AVVector3@@PBD@Z	576	1	Matrix34	GetEulers
004BD6C0	?GetEulers@Matrix34@@QBE?AVVector3@@XZ	80	1	Matrix34	GetEulers
004BD710	?FromEulers@Matrix34@@QAEXABVVector3@@PAD@Z	256	1	Matrix34	FromEulers
004BD810	?FromEulersXYZ@Matrix34@@QAEXABVVector3@@@Z	272	1	Matrix34	FromEulersXYZ
004BD920	?FromEulersXZY@Matrix34@@QAEXABVVector3@@@Z	272	1	Matrix34	FromEulersXZY
004BDA30	?FromEulersYXZ@Matrix34@@QAEXABVVector3@@@Z	288	1	Matrix34	FromEulersYXZ
004BDB50	?FromEulersYZX@Matrix34@@QAEXABVVector3@@@Z	272	1	Matrix34	FromEulersYZX
004BDC60	?FromEulersZXY@Matrix34@@QAEXABVVector3@@@Z	272	1	Matrix34	FromEulersZXY
004BDD70	?FromEulersZYX@Matrix34@@QAEXABVVector3@@@Z	272	1	Matrix34	FromEulersZYX
004BDE80	?FromQuaternion@Matrix34@@QAEXABVQuaternion@@@Z	192	1	Matrix34	FromQuaternion
004BDF40	?ToEulers@Matrix34@@QBEXAAVVector3@@PAD@Z	256	1	Matrix34	ToEulers
004BE040	?ToEulersXYZ@Matrix34@@QBEXAAVVector3@@@Z	208	1	Matrix34	ToEulersXYZ
004BE110	?ToEulersXZY@Matrix34@@QBEXAAVVector3@@@Z	192	1	Matrix34	ToEulersXZY
004BE1D0	?ToEulersYXZ@Matrix34@@QBEXAAVVector3@@@Z	208	1	Matrix34	ToEulersYXZ
004BE2A0	?ToEulersYZX@Matrix34@@QBEXAAVVector3@@@Z	192	1	Matrix34	ToEulersYZX
004BE360	?ToEulersZXY@Matrix34@@QBEXAAVVector3@@@Z	208	1	Matrix34	ToEulersZXY
004BE430	?ToEulersZYX@Matrix34@@QBEXAAVVector3@@@Z	208	1	Matrix34	ToEulersZYX
004BE500	?Scale@Matrix34@@QAEXM@Z	96	1	Matrix34	Scale
004BE560	?Scale@Matrix34@@QAEXMMM@Z	96	1	Matrix34	Scale
004BE5C0	?ScaleFull@Matrix34@@QAEXM@Z	128	1	Matrix34	ScaleFull
004BE640	?ScaleFull@Matrix34@@QAEXMMM@Z	128	1	Matrix34	ScaleFull
004BE6C0	?MakeScale@Matrix34@@QAEXM@Z	48	1	Matrix34	MakeScale
004BE6F0	?MakeScale@Matrix34@@QAEXMMM@Z	48	1	Matrix34	MakeScale
004BE720	?Inverse@Matrix34@@QAEXXZ	368	1	Matrix34	Inverse
004BE890	?Inverse@Matrix34@@QAEXABV1@@Z	32	1	Matrix34	Inverse
004BE8B0	?FastInverse@Matrix34@@QAEXXZ	48	1	Matrix34	FastInverse
004BE8E0	?FastInverse@Matrix34@@QAEXABV1@@Z	176	1	Matrix34	FastInverse
004BE990	?Transpose@Matrix34@@QAEXXZ	48	1	Matrix34	Transpose
004BE9C0	?Transpose@Matrix34@@QAEXABV1@@Z	64	1	Matrix34	Transpose
004BEA00	?Transpose3x4@Matrix34@@QAEXXZ	128	1	Matrix34	Transpose3x4
004BEA80	?Transpose3x4@Matrix34@@QAEXABV1@@Z	160	1	Matrix34	Transpose3x4
004BEB20	?LookAt@Matrix34@@QAEXABVVector3@@0@Z	304	1	Matrix34	LookAt
004BEC50	?PolarView@Matrix34@@QAEXMMMM@Z	80	1	Matrix34	PolarView
004BECA0	?GetPolar@Matrix34@@QBEXPAVVector4@@PAVVector3@@M@Z	64	1	Matrix34	GetPolar
004BECE0	?GetLookAt@Matrix34@@QBEXPAVVector3@@0M@Z	80	1	Matrix34	GetLookAt
004BED30	?Dot3x3CrossProdMtx@Matrix34@@QAEXABVVector3@@@Z	176	1	Matrix34	Dot3x3CrossProdMtx
004BEDE0	?Dot3x3CrossProdTranspose@Matrix34@@QAEXABVVector3@@@Z	176	1	Matrix34	Dot3x3CrossProdTranspose
004BEE90	?Normalize@Matrix34@@QAEXXZ	384	1	Matrix34	Normalize
004BF010	?Determinant3x3@Matrix34@@QBEMXZ	112	1	Matrix34	Determinant3x3
004BF080	?Interpolate@Matrix34@@QAEXABV1@0M@Z	208	1	Matrix34	Interpolate
004BF150	?Print@Matrix34@@QBEXPBD@Z	160	1	Matrix34	Print
004BF1F0	?SolveSVD@Matrix34@@QBE?AVVector3@@ABV2@@Z	2928	1	Matrix34	SolveSVD
004BFD60	?Transform4@Matrix34@@QBEXPBVVector3@@PAVVector4@@H@Z	336	1	Matrix34	Transform4
004BFEB0	?Print@Vector3@@QBEXXZ	48	1	Vector3	Print
004BFEE0	?Print@Vector3@@QBEXPBD@Z	64	1	Vector3	Print
004BFF20	?Approach@Vector3@@QAE_NABV1@MM@Z	256	1	Vector3	Approach
004C0020	?RotateAboutAxis@Vector3@@QAEXMH@Z	160	1	Vector3	RotateAboutAxis
004C00C0	?GetVector2@Vector3@@QBEXHAAVVector2@@@Z	160	1	Vector3	GetVector2
004C0160	?RGBtoHSV@Vector3@@QAEXXZ	272	1	Vector3	RGBtoHSV
004C0270	?HSVtoRGB@Vector3@@QAEXXZ	288	1	Vector3	HSVtoRGB
004C0390	?RotateX@Vector3@@QAEXM@Z	64	1	Vector3	RotateX
004C03D0	?RotateY@Vector3@@QAEXM@Z	48	1	Vector3	RotateY
004C0400	?RotateZ@Vector3@@QAEXM@Z	48	1	Vector3	RotateZ
004C0430	?Angle@Vector3@@QBEMABV1@@Z	208	1	Vector3	Angle
004C0500	?FastAngle@Vector3@@QBEMABV1@@Z	48	1	Vector3	FastAngle
004C0530	?GetPolar@Vector3@@QBEXABV1@PAVVector4@@PAV1@@Z	160	1	Vector3	GetPolar
004C05D0	?Extend@Vector3@@QAEXM@Z	80	1	Vector3	Extend
004C0620	?Extend@Vector3@@QAEXABV1@M@Z	272	1	Vector3	Extend
004C0730	?Identity@Matrix44@@QAEXXZ	64	1	Matrix44	Identity
004C0770	?Zero@Matrix44@@QAEXXZ	64	1	Matrix44	Zero
004C07B0	?Set@Matrix44@@QAEXABV1@@Z	112	1	Matrix44	Set
004C0820	?Bezier@Matrix44@@QAEXXZ	80	1	Matrix44	Bezier
004C0870	?Hermite@Matrix44@@QAEXXZ	80	1	Matrix44	Hermite
004C08C0	?CatmullRom@Matrix44@@QAEXXZ	96	1	Matrix44	CatmullRom
004C0920	?Transpose@Matrix44@@QAEXXZ	80	1	Matrix44	Transpose
004C0970	?FromMatrix34@Matrix44@@QAEXABVMatrix34@@@Z	112	1	Matrix44	FromMatrix34
004C09E0	?ToMatrix34@Matrix44@@QBEXAAVMatrix34@@@Z	80	1	Matrix44	ToMatrix34
004C0A30	?Add@Matrix44@@QAEXABV1@@Z	160	1	Matrix44	Add
004C0AD0	?Add@Matrix44@@QAEXABV1@0@Z	160	1	Matrix44	Add
004C0B70	?Subtract@Matrix44@@QAEXABV1@@Z	160	1	Matrix44	Subtract
004C0C10	?Subtract@Matrix44@@QAEXABV1@0@Z	160	1	Matrix44	Subtract
